fecha,comentario,tokens,estrellas
16/08/2025,"Airbnb has many nice listings, but the customer service is disappointing. My booking had issues, and support replies were slow and unhelpful.","['Airbnb', 'has', 'many', 'nice', 'listings', ',', 'but', 'the', 'customer', 'service', 'is', 'disappointing', '.', 'My', 'booking', 'had', 'issues', ',', 'and', 'support', 'replies', 'were', 'slow', 'and', 'unhelpful', '.']",2/5
16/08/2025,"They are absolutely disgusting and really only care for the money and are on the hosts side as they want their commission. I showed them photos of the mould and they said its just dust...Its sad and will not be booking with Airbnb ever again, they are appalling and thats why they are doing all the ads on TV and online to get more unsuspecting people to book air bnb with them","['They', 'are', 'absolutely', 'disgusting', 'and', 'really', 'only', 'care', 'for', 'the', 'money', 'and', 'are', 'on', 'the', 'hosts', 'side', 'as', 'they', 'want', 'their', 'commission', '.', 'I', 'showed', 'them', 'photos', 'of', 'the', 'mould', 'and', 'they', 'said', 'its', 'just', 'dust', '...', 'Its', 'sad', 'and', 'will', 'not', 'be', 'booking', 'with', 'Airbnb', 'ever', 'again', ',', 'they', 'are', 'appalling', 'and', 'thats', 'why', 'they', 'are', 'doing', 'all', 'the', 'ads', 'on', 'TV', 'and', 'online', 'to', 'get', 'more', 'unsuspecting', 'people', 'to', 'book', 'air', 'bnb', 'with', 'them']",1/5
16/08/2025,"While staying at an Airbnb rental, a wobbly dresser almost fell on top of my 6-year-old. On top of that dresser was a TV that had fallen and was broken. We were very fortunate that my 6-year-old and 2-year-old were not injured. We reported this incident to Airbnb when it happened, and their response was to charge us an absurd amount for the TV. We went through the appeals process and were mistreated throughout. We requested that the host anchor the dresser and TV to ensure it would not be unsafe for other families. They ignored our request, so we left a review on their site to warn other families. They removed the review. I hope no one else gets injured due to Airbnb's negligence. I am doing all I can to warn other customers.","['While', 'staying', 'at', 'an', 'Airbnb', 'rental', ',', 'a', 'wobbly', 'dresser', 'almost', 'fell', 'on', 'top', 'of', 'my', '6-year-old', '.', 'On', 'top', 'of', 'that', 'dresser', 'was', 'a', 'TV', 'that', 'had', 'fallen', 'and', 'was', 'broken', '.', 'We', 'were', 'very', 'fortunate', 'that', 'my', '6-year-old', 'and', '2-year-old', 'were', 'not', 'injured', '.', 'We', 'reported', 'this', 'incident', 'to', 'Airbnb', 'when', 'it', 'happened', ',', 'and', 'their', 'response', 'was', 'to', 'charge', 'us', 'an', 'absurd', 'amount', 'for', 'the', 'TV', '.', 'We', 'went', 'through', 'the', 'appeals', 'process', 'and', 'were', 'mistreated', 'throughout', '.', 'We', 'requested', 'that', 'the', 'host', 'anchor', 'the', 'dresser', 'and', 'TV', 'to', 'ensure', 'it', 'would', 'not', 'be', 'unsafe', 'for', 'other', 'families', '.', 'They', 'ignored', 'our', 'request', ',', 'so', 'we', 'left', 'a', 'review', 'on', 'their', 'site', 'to', 'warn', 'other', 'families', '.', 'They', 'removed', 'the', 'review', '.', 'I', 'hope', 'no', 'one', 'else', 'gets', 'injured', 'due', 'to', 'Airbnb', ""'s"", 'negligence', '.', 'I', 'am', 'doing', 'all', 'I', 'can', 'to', 'warn', 'other', 'customers', '.']",1/5
16/08/2025,"Booked a apartment through Airbnb, electric wire was exposed and bathroom was leaking water, no cleaning utility was provided. Raised a complain with Airbnb was given partial refund, host wasn't happy with the refund therefore he left negative feedback, I asked the Airbnb to remove as it wasn't true and they didn't remove. I won't book through them ever again.","['Booked', 'a', 'apartment', 'through', 'Airbnb', ',', 'electric', 'wire', 'was', 'exposed', 'and', 'bathroom', 'was', 'leaking', 'water', ',', 'no', 'cleaning', 'utility', 'was', 'provided', '.', 'Raised', 'a', 'complain', 'with', 'Airbnb', 'was', 'given', 'partial', 'refund', ',', 'host', 'was', ""n't"", 'happy', 'with', 'the', 'refund', 'therefore', 'he', 'left', 'negative', 'feedback', ',', 'I', 'asked', 'the', 'Airbnb', 'to', 'remove', 'as', 'it', 'was', ""n't"", 'true', 'and', 'they', 'did', ""n't"", 'remove', '.', 'I', 'wo', ""n't"", 'book', 'through', 'them', 'ever', 'again', '.']",1/5
15/08/2025,"I received a negative review from a guest who didn’t read the listing details, which clearly stated it was a private room, not an entire apartment.
I reported the review to Airbnb because it is misleading and damages my reputation, but the company refused to remove it.
The lack of real protection for hosts and limited support make the platform unfair for those who follow the rules and provide honest service.
I recommend Airbnb take host feedback more seriously and take real action against abusive reviews.

Razvan","['I', 'received', 'a', 'negative', 'review', 'from', 'a', 'guest', 'who', 'didn', '’', 't', 'read', 'the', 'listing', 'details', ',', 'which', 'clearly', 'stated', 'it', 'was', 'a', 'private', 'room', ',', 'not', 'an', 'entire', 'apartment', '.', 'I', 'reported', 'the', 'review', 'to', 'Airbnb', 'because', 'it', 'is', 'misleading', 'and', 'damages', 'my', 'reputation', ',', 'but', 'the', 'company', 'refused', 'to', 'remove', 'it', '.', 'The', 'lack', 'of', 'real', 'protection', 'for', 'hosts', 'and', 'limited', 'support', 'make', 'the', 'platform', 'unfair', 'for', 'those', 'who', 'follow', 'the', 'rules', 'and', 'provide', 'honest', 'service', '.', 'I', 'recommend', 'Airbnb', 'take', 'host', 'feedback', 'more', 'seriously', 'and', 'take', 'real', 'action', 'against', 'abusive', 'reviews', '.', 'Razvan']",1/5
15/08/2025,"I didn’t have a choice but to give a star 😡
We booked a house with Airbnb in Glandore Co Cork
And it was disgustingly dirty,we are still owed €800 and we want it back as we had to leave it,photos to prove 😡","['I', 'didn', '’', 't', 'have', 'a', 'choice', 'but', 'to', 'give', 'a', 'star', '😡', 'We', 'booked', 'a', 'house', 'with', 'Airbnb', 'in', 'Glandore', 'Co', 'Cork', 'And', 'it', 'was', 'disgustingly', 'dirty', ',', 'we', 'are', 'still', 'owed', '€800', 'and', 'we', 'want', 'it', 'back', 'as', 'we', 'had', 'to', 'leave', 'it', ',', 'photos', 'to', 'prove', '😡']",1/5
15/08/2025,"Airbnb is not just unreliable — it is unsafe and criminal in nature.

They sent a repeat offender into our home (as confirmed by later host reviews) who:

Caused serious property damage (water damage to ceiling from reckless bathroom use),

Brought unauthorized guests for 9 nights, directly compromising our family’s safety,

Left the home in a disgusting and unhygienic condition.

Instead of protecting the host, Airbnb refused to cover the damages and — even worse — refused to release the guest’s identity so we could pursue legal action. This means Airbnb knowingly protects offenders and leaves hosts exposed to danger, financial loss, and liability.

Airbnb operates like a criminal enterprise: they profit while sending unchecked and potentially dangerous strangers into private homes.

My advice: Do not risk your property or your family’s safety with Airbnb. Choose platforms or agencies that provide real protection and accountability. Airbnb only creates problems and puts you in danger.","['Airbnb', 'is', 'not', 'just', 'unreliable', '—', 'it', 'is', 'unsafe', 'and', 'criminal', 'in', 'nature', '.', 'They', 'sent', 'a', 'repeat', 'offender', 'into', 'our', 'home', '(', 'as', 'confirmed', 'by', 'later', 'host', 'reviews', ')', 'who', ':', 'Caused', 'serious', 'property', 'damage', '(', 'water', 'damage', 'to', 'ceiling', 'from', 'reckless', 'bathroom', 'use', ')', ',', 'Brought', 'unauthorized', 'guests', 'for', '9', 'nights', ',', 'directly', 'compromising', 'our', 'family', '’', 's', 'safety', ',', 'Left', 'the', 'home', 'in', 'a', 'disgusting', 'and', 'unhygienic', 'condition', '.', 'Instead', 'of', 'protecting', 'the', 'host', ',', 'Airbnb', 'refused', 'to', 'cover', 'the', 'damages', 'and', '—', 'even', 'worse', '—', 'refused', 'to', 'release', 'the', 'guest', '’', 's', 'identity', 'so', 'we', 'could', 'pursue', 'legal', 'action', '.', 'This', 'means', 'Airbnb', 'knowingly', 'protects', 'offenders', 'and', 'leaves', 'hosts', 'exposed', 'to', 'danger', ',', 'financial', 'loss', ',', 'and', 'liability', '.', 'Airbnb', 'operates', 'like', 'a', 'criminal', 'enterprise', ':', 'they', 'profit', 'while', 'sending', 'unchecked', 'and', 'potentially', 'dangerous', 'strangers', 'into', 'private', 'homes', '.', 'My', 'advice', ':', 'Do', 'not', 'risk', 'your', 'property', 'or', 'your', 'family', '’', 's', 'safety', 'with', 'Airbnb', '.', 'Choose', 'platforms', 'or', 'agencies', 'that', 'provide', 'real', 'protection', 'and', 'accountability', '.', 'Airbnb', 'only', 'creates', 'problems', 'and', 'puts', 'you', 'in', 'danger', '.']",1/5
15/08/2025,"Airbnb discriminates against guest siding with host. Host threatened us in middle of night, felt really unsafe in Turkey cesme region. Spoke no English, rude aggressive host and left a public review on my profile causing future loss of bookings when I had left a 4 star review for host despite his harassment. People with families are treated like this let alone single people. They are based in Ireland but have no regard for EU consumer laws. I had to go after them in county court and their incompetent lawyer said she only talks to lawyers showing her attitude even during the case. In past the service was good but these days airbnb retaliated against guests refusing to follow their own safety and non discriminatory policies. Shame on this business needs to go. Greedy owner","['Airbnb', 'discriminates', 'against', 'guest', 'siding', 'with', 'host', '.', 'Host', 'threatened', 'us', 'in', 'middle', 'of', 'night', ',', 'felt', 'really', 'unsafe', 'in', 'Turkey', 'cesme', 'region', '.', 'Spoke', 'no', 'English', ',', 'rude', 'aggressive', 'host', 'and', 'left', 'a', 'public', 'review', 'on', 'my', 'profile', 'causing', 'future', 'loss', 'of', 'bookings', 'when', 'I', 'had', 'left', 'a', '4', 'star', 'review', 'for', 'host', 'despite', 'his', 'harassment', '.', 'People', 'with', 'families', 'are', 'treated', 'like', 'this', 'let', 'alone', 'single', 'people', '.', 'They', 'are', 'based', 'in', 'Ireland', 'but', 'have', 'no', 'regard', 'for', 'EU', 'consumer', 'laws', '.', 'I', 'had', 'to', 'go', 'after', 'them', 'in', 'county', 'court', 'and', 'their', 'incompetent', 'lawyer', 'said', 'she', 'only', 'talks', 'to', 'lawyers', 'showing', 'her', 'attitude', 'even', 'during', 'the', 'case', '.', 'In', 'past', 'the', 'service', 'was', 'good', 'but', 'these', 'days', 'airbnb', 'retaliated', 'against', 'guests', 'refusing', 'to', 'follow', 'their', 'own', 'safety', 'and', 'non', 'discriminatory', 'policies', '.', 'Shame', 'on', 'this', 'business', 'needs', 'to', 'go', '.', 'Greedy', 'owner']",1/5
15/08/2025,"Airbnb is a complete disgrace of a company. They outright stole my money and flat-out refused to return it. Their so-called “customer service” is a joke—untrained, clueless, and constantly giving me contradictory answers. They lied to my face over and over, pretending they would “fix” my problem, but did absolutely nothing. It’s all false promises and zero action. Now they’ve pocketed my money and refuse to lift a finger to help. This company operates like a scam, and I will never use them again. If you value your money and sanity, stay far away. And that everything is going on in the USA !!!","['Airbnb', 'is', 'a', 'complete', 'disgrace', 'of', 'a', 'company', '.', 'They', 'outright', 'stole', 'my', 'money', 'and', 'flat-out', 'refused', 'to', 'return', 'it', '.', 'Their', 'so-called', '“', 'customer', 'service', '”', 'is', 'a', 'joke—untrained', ',', 'clueless', ',', 'and', 'constantly', 'giving', 'me', 'contradictory', 'answers', '.', 'They', 'lied', 'to', 'my', 'face', 'over', 'and', 'over', ',', 'pretending', 'they', 'would', '“', 'fix', '”', 'my', 'problem', ',', 'but', 'did', 'absolutely', 'nothing', '.', 'It', '’', 's', 'all', 'false', 'promises', 'and', 'zero', 'action', '.', 'Now', 'they', '’', 've', 'pocketed', 'my', 'money', 'and', 'refuse', 'to', 'lift', 'a', 'finger', 'to', 'help', '.', 'This', 'company', 'operates', 'like', 'a', 'scam', ',', 'and', 'I', 'will', 'never', 'use', 'them', 'again', '.', 'If', 'you', 'value', 'your', 'money', 'and', 'sanity', ',', 'stay', 'far', 'away', '.', 'And', 'that', 'everything', 'is', 'going', 'on', 'in', 'the', 'USA', '!', '!', '!']",1/5
15/08/2025,"I had very bad experience in my Airbnb location in varna and i did not get any help from Airbnb instead they put me on speaker and laugh at my frustration.
We went to our airbnb appartment which was on the last floor and the air conditioner did not work. There was also only one small window that we can open and no elavator. We have to leave the studio at 11:10 p.m pm when i finally found somewhere to stay with my mom(76 years old with heart problems) and my daughter (6 years old). Instead to help me they have sabotage me to find another place thinking probably that we will stay there if we do not find a place to stay. The owner sent a technician who entered the appartement while we were in front of the building but our luggage was inside without having our permission to go in. At the end i was so exhausted and frustrated they put me on speaker and start laughing at me and my frustration.
It is not first time when an airbnb location does not have air conditioner or actually it has but it does not work and it is very hot outside and inside as well. They make also impossible for me to make a review. So i am done with using airbnb.","['I', 'had', 'very', 'bad', 'experience', 'in', 'my', 'Airbnb', 'location', 'in', 'varna', 'and', 'i', 'did', 'not', 'get', 'any', 'help', 'from', 'Airbnb', 'instead', 'they', 'put', 'me', 'on', 'speaker', 'and', 'laugh', 'at', 'my', 'frustration', '.', 'We', 'went', 'to', 'our', 'airbnb', 'appartment', 'which', 'was', 'on', 'the', 'last', 'floor', 'and', 'the', 'air', 'conditioner', 'did', 'not', 'work', '.', 'There', 'was', 'also', 'only', 'one', 'small', 'window', 'that', 'we', 'can', 'open', 'and', 'no', 'elavator', '.', 'We', 'have', 'to', 'leave', 'the', 'studio', 'at', '11:10', 'p.m', 'pm', 'when', 'i', 'finally', 'found', 'somewhere', 'to', 'stay', 'with', 'my', 'mom', '(', '76', 'years', 'old', 'with', 'heart', 'problems', ')', 'and', 'my', 'daughter', '(', '6', 'years', 'old', ')', '.', 'Instead', 'to', 'help', 'me', 'they', 'have', 'sabotage', 'me', 'to', 'find', 'another', 'place', 'thinking', 'probably', 'that', 'we', 'will', 'stay', 'there', 'if', 'we', 'do', 'not', 'find', 'a', 'place', 'to', 'stay', '.', 'The', 'owner', 'sent', 'a', 'technician', 'who', 'entered', 'the', 'appartement', 'while', 'we', 'were', 'in', 'front', 'of', 'the', 'building', 'but', 'our', 'luggage', 'was', 'inside', 'without', 'having', 'our', 'permission', 'to', 'go', 'in', '.', 'At', 'the', 'end', 'i', 'was', 'so', 'exhausted', 'and', 'frustrated', 'they', 'put', 'me', 'on', 'speaker', 'and', 'start', 'laughing', 'at', 'me', 'and', 'my', 'frustration', '.', 'It', 'is', 'not', 'first', 'time', 'when', 'an', 'airbnb', 'location', 'does', 'not', 'have', 'air', 'conditioner', 'or', 'actually', 'it', 'has', 'but', 'it', 'does', 'not', 'work', 'and', 'it', 'is', 'very', 'hot', 'outside', 'and', 'inside', 'as', 'well', '.', 'They', 'make', 'also', 'impossible', 'for', 'me', 'to', 'make', 'a', 'review', '.', 'So', 'i', 'am', 'done', 'with', 'using', 'airbnb', '.']",1/5
